SingleRound,AllRound,WholeTime
9.2729,977.8354,1183.9881
10.2508,988.0861,1183.9881
9.8772,997.9633,1183.9881
11.3821,1009.3455,1183.9881
10.1380,1019.4835,1183.9881
11.1676,1030.6511,1183.9881
7.4367,1038.0879,1183.9881
9.0171,1047.1049,1183.9881
9.7125,1056.8174,1183.9881
10.2520,1067.0694,1183.9881
9.2382,1076.3076,1183.9881
9.3951,1085.7027,1183.9881
12.5788,1098.2815,1183.9881
9.7319,1108.0133,1183.9881
11.9155,1119.9288,1183.9881
9.7107,1129.6396,1183.9881
10.9437,1140.5832,1183.9881
11.0205,1151.6038,1183.9881
12.1264,1163.7302,1183.9881
