SingleRound,AllRound,WholeTime
0.9338,28.4521,149.7219
0.7198,29.1719,149.7219
1.1278,30.2997,149.7219
0.4515,30.7512,149.7219
1.3374,32.0887,149.7219
1.6569,33.7456,149.7219
1.5727,35.3184,149.7219
0.5224,35.8408,149.7219
0.5088,36.3496,149.7219
0.5274,36.8770,149.7219
0.5276,37.4045,149.7219
0.5212,37.9257,149.7219
0.5467,38.4725,149.7219
0.4969,38.9694,149.7219
0.5669,39.5363,149.7219
0.5829,40.1192,149.7219
0.5917,40.7109,149.7219
0.6307,41.3416,149.7219
0.6630,42.0046,149.7219
0.6707,42.6753,149.7219
2.3945,45.0698,149.7219
0.7519,45.8217,149.7219
0.7354,46.5572,149.7219
0.7404,47.2975,149.7219
0.7536,48.0511,149.7219
0.7625,48.8136,149.7219
0.7561,49.5697,149.7219
0.6948,50.2645,149.7219
1.2431,51.5076,149.7219
2.8886,54.3962,149.7219
2.6766,57.0728,149.7219
2.2236,59.2965,149.7219
1.4738,60.7702,149.7219
2.5366,63.3069,149.7219
0.2509,63.5578,149.7219
2.1659,65.7236,149.7219
2.6429,68.3665,149.7219
2.5980,70.9645,149.7219
0.9558,71.9203,149.7219
0.9968,72.9172,149.7219
1.0184,73.9356,149.7219
0.9811,74.9166,149.7219
1.0041,75.9207,149.7219
0.9878,76.9086,149.7219
0.2496,77.1582,149.7219
2.5794,79.7376,149.7219
1.0673,80.8050,149.7219
1.1074,81.9123,149.7219
1.1312,83.0435,149.7219
1.1850,84.2285,149.7219
1.2600,85.4885,149.7219
1.2716,86.7601,149.7219
4.9024,91.6625,149.7219
2.1202,93.7826,149.7219
3.7501,97.5327,149.7219
3.3399,100.8727,149.7219
2.8644,103.7370,149.7219
1.9659,105.7029,149.7219
5.2425,110.9454,149.7219
1.5630,112.5084,149.7219
1.5757,114.0841,149.7219
1.6118,115.6959,149.7219
1.7008,117.3967,149.7219
1.7481,119.1447,149.7219
1.8901,121.0348,149.7219
