SingleRound,AllRound,WholeTime
2.8637,234.8530,807.4310
2.9086,237.7617,807.4310
3.0509,240.8125,807.4310
3.2811,244.0936,807.4310
14.4650,258.5586,807.4310
7.7761,266.3347,807.4310
11.6358,277.9705,807.4310
10.2939,288.2644,807.4310
9.4295,297.6939,807.4310
13.1275,310.8214,807.4310
7.9541,318.7755,807.4310
16.5301,335.3056,807.4310
1.0021,336.3076,807.4310
9.9909,346.2986,807.4310
11.8816,358.1802,807.4310
11.6700,369.8501,807.4310
4.6759,374.5260,807.4310
4.4355,378.9616,807.4310
4.5102,383.4718,807.4310
4.8755,388.3473,807.4310
5.1072,393.4545,807.4310
4.9145,398.3690,807.4310
5.0432,403.4121,807.4310
19.6599,423.0721,807.4310
5.6989,428.7710,807.4310
5.3159,434.0868,807.4310
5.4875,439.5743,807.4310
5.4042,444.9785,807.4310
5.3757,450.3541,807.4310
5.6423,455.9965,807.4310
5.8542,461.8507,807.4310
1.1598,463.0105,807.4310
18.0187,481.0291,807.4310
22.5605,503.5896,807.4310
12.4497,516.0393,807.4310
19.8581,535.8974,807.4310
17.2254,553.1228,807.4310
16.1202,569.2430,807.4310
19.3367,588.5798,807.4310
12.3275,600.9072,807.4310
26.4702,627.3775,807.4310
6.9514,634.3289,807.4310
7.6718,642.0007,807.4310
7.6353,649.6360,807.4310
7.5334,657.1694,807.4310
7.7701,664.9394,807.4310
8.2765,673.2159,807.4310
8.1187,681.3346,807.4310
