7.0185	2.1198	0.01473	0.01021
31.4486	8.9693	0.01674	0.01022
1.8407	1.2688	0.01531	0.01025
3.4986	1.3966	0.01483	0.01029
3.4117	1.7032	0.01468	0.01031
6.9969	1.8647	0.01516	0.01034
31.1682	8.2526	0.01462	0.01035
4.3347	1.9459	0.01505	0.01039
3.1908	1.8984	0.01531	0.01041
7.4114	1.8905	0.01516	0.01042
3.4268	1.8411	0.01714	0.01044
3.4792	1.7735	0.01528	0.01049
7.1749	3.5051	0.01942	0.0105
13.6852	4.8419	0.01716	0.01051
3.7862	1.5623	0.01832	0.01054
6.3405	2.0841	0.00931	0.01055
15.9812	4.1447	0.02389	0.01057
3.575	1.9712	0.01763	0.01057
3.4078	1.6856	0.01483	0.01058
9.9968	2.6931	0.01485	0.0106
9.4608	3.5892	0.02103	0.01066
3.7536	1.4954	0.00985	0.0107
4.5486	1.8475	0.01528	0.0107
4.4289	1.8897	0.01019	0.0107
5.9799	2.0615	0.02485	0.01072
25.0375	4.2341	0.02597	0.01073
5.057	1.3726	0.01952	0.01077
3.3613	1.4475	0.01537	0.01081
7.3357	2.0288	0.00913	0.01081
90.8986	165.4986	0.01496	0.01088
4.6104	1.9636	0.01474	0.01097
4.0372	2.0045	0.01478	0.01101
4.1265	1.8086	0.01598	0.01104
3.9527	1.8091	0.01368	0.01109
1.6273	1.7099	0.01543	0.01112
3.0189	1.7334	0.01501	0.01113
10.735	1.8126	0.00978	0.01114
7.8617	3.028	0.01536	0.01118
4.7439	1.9278	0.01888	0.01127
8.711	2.9316	0.0193	0.01127
11.6362	1.9424	0.01997	0.0113
4.9744	1.4183	0.01383	0.0113
12.4753	3.3243	0.01975	0.01132
8.8324	3.2726	0.01878	0.01133
2.0722	1.6914	0.01432	0.01141
6.9468	2.9676	0.01799	0.01152
34.2668	7.0838	0.01003	0.01158
10.2113	1.7828	0.01498	0.01163
5.1455	1.5336	0.0159	0.01165
3.353	1.3692	0.02092	0.0117
