3.1611	0.6742	0.00536	0.00375
1.7152	0.6139	0.00482	0.00791
1.9238	0.6464	0.05562	0.02789
1.7001	0.6303	0.00566	0.00427
0.6839	0.4569	0.00503	0.00359
2.7246	0.6015	0.00647	0.00489
2.4041	0.5674	0.00544	0.00395
3.9009	0.6647	0.00506	0.00387
14.3331	2.4183	0.00497	0.0036
3.5362	0.6793	0.00526	0.00369
4.8231	1.8667	0.00528	0.00394
1.259	0.5229	0.00523	0.00383
3.1056	0.7554	0.03614	0.02422
4.9011	0.7511	0.03091	0.01852
1.7577	0.5062	0.00597	0.00436
13.1163	2.8992	0.00527	0.00379
2.2186	0.4783	0.00698	0.00365
1.9762	0.5025	0.00489	0.00535
3.748	0.8065	0.00521	0.00375
4.4018	1.0501	0.00529	0.00378
3.6995	0.9736	0.00493	0.00355
9.7862	1.8026	0.03779	0.03242
2.1137	0.5347	0.00552	0.00417
5.9787	0.9032	0.0052	0.00369
3.163	0.7297	0.02154	0.01706
2.7787	0.688	0.03735	0.03158
3.573	0.7472	0.00576	0.00443
2.3785	0.6835	0.00586	0.00429
138.9294	108.0958	0.00508	0.00362
0.477	0.5666	0.00563	0.0052
3.3069	0.5718	0.0051	0.00392
1.7564	0.6165	0.005	0.00925
1.773	0.5662	0.00694	0.00527
23.0805	11.2572	0.03945	0.03406
15.0748	2.2813	0.03944	0.03334
6.603	0.8811	0.00774	0.00453
1.7977	0.6648	0.00585	0.0067
5.7741	1.0036	0.00523	0.00735
0.8569	0.472	0.00558	0.0039
6.334	0.6424	0.04182	0.03708
2.1217	0.6124	0.04001	0.03493
2.1105	0.6563	0.00515	0.00386
5.4885	0.9778	0.00595	0.00437
1.6402	0.6256	0.00517	0.00375
0.4576	0.4893	0.03757	0.02479
2.1	0.6122	0.00526	0.0038
1.8429	0.5756	0.00532	0.00381
1.7772	0.6228	0.0056	0.00528
2.5503	0.7991	0.03728	0.03138
7.8933	1.7996	0.0399	0.034
1.9723	0.6094	0.00691	0.00377
18.5822	3.2696	0.00475	0.00391
2.7983	0.6609	0.00514	0.00374
2.2966	0.5955	0.0052	0.00368
2.0646	0.5164	0.00519	0.0039
1.8133	0.6569	0.04015	0.03247
0.798	0.557	0.00553	0.00428
3.1347	0.7979	0.00501	0.00353
3.6736	0.6558	0.03802	0.03304
1.8191	0.5846	0.03786	0.03294
3.921	0.6553	0.03671	0.02496
1.726	0.6305	0.0053	0.00383
0.6072	0.4872	0.03945	0.03234
4.7105	0.8816	0.005	0.00354
1.4992	0.5819	0.03982	0.03421
