SingleRound,AllRound,WholeTime
0.7485,57.1587,511.2994
0.8204,57.9791,511.2994
0.4035,58.3826,511.2994
0.8928,59.2754,511.2994
0.7788,60.0542,511.2994
0.8568,60.9110,511.2994
0.9894,61.9004,511.2994
0.9705,62.8709,511.2994
0.8247,63.6955,511.2994
0.8583,64.5538,511.2994
0.3947,64.9485,511.2994
0.8158,65.7644,511.2994
0.7362,66.5006,511.2994
0.9091,67.4097,511.2994
0.8007,68.2103,511.2994
0.8831,69.0934,511.2994
0.7418,69.8352,511.2994
0.8530,70.6883,511.2994
0.3906,71.0789,511.2994
2.3427,73.4216,511.2994
1.6847,75.1063,511.2994
1.1338,76.2402,511.2994
1.0944,77.3345,511.2994
1.4308,78.7653,511.2994
2.4003,81.1656,511.2994
1.5645,82.7301,511.2994
0.4157,83.1458,511.2994
3.7341,86.8798,511.2994
1.0080,87.8879,511.2994
0.8467,88.7345,511.2994
1.0702,89.8047,511.2994
1.2230,91.0277,511.2994
0.9858,92.0135,511.2994
1.1651,93.1786,511.2994
1.3437,94.5223,511.2994
4.9616,99.4839,511.2994
4.2412,103.7251,511.2994
1.3066,105.0317,511.2994
1.0805,106.1122,511.2994
1.2813,107.3935,511.2994
1.2286,108.6221,511.2994
1.0411,109.6632,511.2994
1.0921,110.7553,511.2994
1.3328,112.0881,511.2994
0.5822,112.6703,511.2994
1.3604,114.0307,511.2994
1.0554,115.0860,511.2994
1.4034,116.4894,511.2994
1.2914,117.7809,511.2994
1.0209,118.8018,511.2994
1.1536,119.9553,511.2994
1.2757,121.2310,511.2994
0.5898,121.8208,511.2994
1.2590,123.0798,511.2994
1.1203,124.2002,511.2994
1.2498,125.4499,511.2994
1.3473,126.7972,511.2994
1.0812,127.8784,511.2994
1.2632,129.1416,511.2994
1.2449,130.3865,511.2994
0.5723,130.9587,511.2994
1.2538,132.2125,511.2994
1.1376,133.3502,511.2994
1.3388,134.6890,511.2994
1.3216,136.0105,511.2994
1.0218,137.0323,511.2994
1.2720,138.3043,511.2994
1.3123,139.6166,511.2994
0.5716,140.1882,511.2994
4.3067,144.4948,511.2994
3.4711,147.9659,511.2994
2.1531,150.1190,511.2994
1.9012,152.0201,511.2994
2.5560,154.5761,511.2994
5.0135,159.5896,511.2994
2.8822,162.4718,511.2994
0.5920,163.0638,511.2994
5.3637,168.4275,511.2994
5.1488,173.5764,511.2994
4.2641,177.8404,511.2994
1.4082,179.2486,511.2994
1.1238,180.3724,511.2994
1.2967,181.6691,511.2994
1.3834,183.0525,511.2994
1.1061,184.1585,511.2994
1.1808,185.3393,511.2994
1.2460,186.5854,511.2994
0.5687,187.1541,511.2994
1.3452,188.4993,511.2994
1.1520,189.6514,511.2994
1.3194,190.9708,511.2994
2.2569,193.2277,511.2994
1.5867,194.8144,511.2994
1.7850,196.5995,511.2994
1.6344,198.2339,511.2994
0.5980,198.8319,511.2994
1.3777,200.2096,511.2994
1.2219,201.4315,511.2994
1.5048,202.9362,511.2994
1.6759,204.6121,511.2994
1.4675,206.0796,511.2994
1.6704,207.7500,511.2994
1.7601,209.5101,511.2994
6.2850,215.7951,511.2994
1.6106,217.4057,511.2994
1.3377,218.7433,511.2994
1.5027,220.2460,511.2994
1.5016,221.7476,511.2994
1.2224,222.9700,511.2994
1.3956,224.3656,511.2994
1.5984,225.9640,511.2994
0.7388,226.7028,511.2994
7.0692,233.7719,511.2994
6.1259,239.8978,511.2994
1.9896,241.8874,511.2994
4.3753,246.2627,511.2994
3.1554,249.4181,511.2994
3.5093,252.9274,511.2994
4.9219,257.8493,511.2994
0.7826,258.6319,511.2994
6.2628,264.8947,511.2994
5.5384,270.4331,511.2994
5.2985,275.7316,511.2994
1.5243,277.2559,511.2994
1.2618,278.5177,511.2994
1.6146,280.1323,511.2994
1.5620,281.6943,511.2994
1.2123,282.9066,511.2994
1.4308,284.3374,511.2994
1.3994,285.7369,511.2994
0.7314,286.4682,511.2994
1.6329,288.1011,511.2994
1.2788,289.3799,511.2994
1.6795,291.0594,511.2994
1.5196,292.5790,511.2994
1.2682,293.8472,511.2994
1.2984,295.1456,511.2994
1.4405,296.5861,511.2994
0.7344,297.3206,511.2994
6.2566,303.5771,511.2994
1.7159,305.2930,511.2994
1.3039,306.5969,511.2994
1.6170,308.2139,511.2994
1.8604,310.0743,511.2994
1.5394,311.6137,511.2994
1.5538,313.1675,511.2994
1.9842,315.1517,511.2994
6.7761,321.9278,511.2994
9.4287,331.3565,511.2994
8.0936,339.4501,511.2994
3.7081,343.1582,511.2994
6.1237,349.2819,511.2994
4.3333,353.6152,511.2994
6.4068,360.0220,511.2994
6.8419,366.8640,511.2994
0.0278,366.8918,511.2994
7.5574,374.4491,511.2994
6.4306,380.8798,511.2994
6.2619,387.1417,511.2994
2.1669,389.3086,511.2994
1.8784,391.1870,511.2994
2.7871,393.9741,511.2994
2.7156,396.6897,511.2994
2.1656,398.8553,511.2994
2.3021,401.1573,511.2994
2.6562,403.8135,511.2994
9.7807,413.5943,511.2994
2.4106,416.0049,511.2994
2.0740,418.0789,511.2994
2.2509,420.3298,511.2994
2.2262,422.5560,511.2994
1.9473,424.5033,511.2994
1.9995,426.5028,511.2994
2.0276,428.5304,511.2994
0.0273,428.5577,511.2994
7.7628,436.3205,511.2994
6.5163,442.8368,511.2994
9.8233,452.6601,511.2994
7.7656,460.4257,511.2994
3.2954,463.7212,511.2994
7.3034,471.0246,511.2994
3.6823,474.7069,511.2994
7.6845,482.3914,511.2994
6.2129,488.6043,511.2994
2.2660,490.8703,511.2994
2.0211,492.8915,511.2994
2.4714,495.3628,511.2994
2.5897,497.9526,511.2994
2.1502,500.1027,511.2994
2.2804,502.3831,511.2994
2.5417,504.9248,511.2994
